He broke out of a metal hospital.	N
I can't stand these things... it's like drinking coffee through a veil.	M
Go Back to China, bitch.	M
Now more than ever we need the Jedi.	M
Free cable is the ultimate aphrodisiac.	M
But, if you decide to have the baby, then, at that very instant, when you're absolutely sure... tell him.	N
Freaked me out so bad I hid in a shopping cart for four hours.	N
Oh, Nicky, I love you because you know such lovely people.	M
Mr. Hunsecker, you've got more twists than a barrel of pretzels!	M
These are fossilized bone fragments I've been able to study, gathered from the bomb site in Dallas...	N
Mom, this is so not the time to be yourself.	M
'Spose to kill this fool named Buddy Israel.	N
I go to orgies, I catch everything...	N
Your dad has gone too far, Kirill.	N
It's better if we do this together.	N
I swear I will not kill anyone.	M
Go to the Sunset Sheraton.	N
I was 27 years old the first time I died.	M
I've been monitoring their interaction.	N
Stick 'em in the bushes for now.	N
That was some of the best flying I've seen to date - right up to the part where you got killed.	M
We didn't even know she had been taken hostage.	N
I think there's some dirty business going on in this town.	M
We make our own choices, we pay our own prices.	M
It won't affect me, I'm already a woman.	M
The east side is always faster.	N
I'm not dying in a fucking rat maze!	M
Don't make me take off my sunglasses!	M
We mortals have many weaknesses; we feel too much, hurt too much or too soon we die, but we do have the chance of love.	M
Quaffable, but uh... far from transcendent.	M
That's what I ask and that's what I care about, get out of my office.	N
I got all this information illegally.	N
Drink with your brains, that's our motto.	M
It's not the sort of responsibility the founding fathers might have recognized.	N
You're too slow, old man.	M
And I think I stole that from the back of an in-flight magazine.	N
Come on, suck your finger, you'll be seeing mermaids everywhere!	N
I like to understand what I'm shown.	M
It's Halloween, everyone's entitled to one good scare.	M
He'll deliver more justice in a weekend than ten years of your courts and tribunals.	M
The perfect nuclear family.	N
We can't let those gang-bangers get away, man...	N
Sorry we were gone so long, but we had to pick up Hank!	M
You look so much more attractive when you're self- assured.	N
Goddamn FBI don't respect nothin'.	M
To get to the other side, and 1 point 772453851.	N
It's like War of the Worlds.	M
Extra Cheese is two dollars.	M
When somebody asks me a question, I tell them the answer.	M
This guy's a restraining order waiting to happen.	M
I'm gonna give you an L.A.P.D ass-whuppin'!	M
Why do they always run?	M
That's a lot of fish.	M
Once or twice more and we're going to be dead in space.	N
When it's ready, my body will just push it out.	M
How would I know, I mean he lies about everything anyway!	N
I can't wait to see afternoon.	N
And here I made you all hot and sweaty...	M
I'm not jello!	N
This was a good idea, Lunchbox.	N
Behold, as a wild ass in the desert, go I forth to my work.	M
She's got your gun, that's what she's thinking!	N
You said it yourself: Gregor's not dead.	N
She kept yammering all the time, but her hips were doing all the talking.	M
Activate your weirding modules...	N
It's time we were away.	N
These are the first-born sons of Gotham City!	N
Bet the last place you ever go.	N
Death is only the beginning.	M
This is simply a reflection of my appreciation.	N
Well, if it doesn't jell, it isn't aspic, and this ain't jellin'!	M
Have you seen a little dog?	N
And then we all smiled, and it was a great minute.	N
I'd call now but she'll want me to come home and I just might.	N
Welcome to the real world.	M
You makin' a nigga fall hard, man...	M
That's the influence of the right food, the right exercise, and the right breathing.	N
I was trying to keep you out of this.	N
She brings you good news.	N
I want 'round-the-clock manning of the sonar shack and the exterior cameras.	N
Me, Grimlock, want to munch metal.	M
No, don't do that, I had a big lunch.	N
You ever feel as if your mind had started to erode?	M
Never fear, Smith is here.	M
Depends on the woman I marry.	N
I was responsible... in some way...	N
Professor Marvel never guesses, he knows!	M
Well, we're not in the middle of nowhere, but we can see it from here.	M
My curiosity is killing me; what are you so rambunctious about tonight?	N
A toast, to the end of the world.	M
Let's put the women and children to bed and go lookin' for dinner!	M
I've been in love with you since I was eleven, and the shit won't go away.	M
You didn't straighten the place up, did you?	N
OK, so we got a trooper pulls someone over, we got a shooting, these folks drive by, there's a high-speed pursuit, ends here and then this execution-type deal.	M
Let it shine, shine, shine, All around the world!!	N
They've been shaking their ass for two minutes!	M
She's a little pissed off right now but...	N
Frank Wheeler, I think you're the most interesting person I've ever met.	M
Do not know how many more are in the vicinity but I am taking steps for another visitation.	N
I told you, if you ever touch me again, I'll kill you.	M
I think it was a simple case of wanting to be a man again after all that abortion business.	N
Not interrupting anything, I hope.	N
I think we'd better run...	N
Cannot get good help these days.	N
I'll torture you so slowly, you'll think it's a career.	M
Well I don't know I mean that's pretty severe.	N
...And this man on the hill comes.	N
We have to make it down to the bottom.	N
Thank you for talking about me behind my back - that'll be useful in court.	M
I got her back for you.	N
Is white guilt supposed to make me forget that I run a business?	M
'Cause they're sheep -- and the sheep get slaughtered.	N
I'm just a half mile from here.	N
I think it's more like Banky's having a real problem with all things not hetero right about now.	M
What is the world coming to when you kill a guy for baby laxative?	N
Mind where you shoot, boys!	N
If your only faith is science, doctor, it may be you that's laid to rest.	M
Forgive me, I'm blowing your mind.	M
Get dressed, Thumper, you're taking me out for my birthday.	N
No way they could stop it.	N
Hey, what's wrong with Meat Loaf's butt?	M
Never where you expect it, that's all I know.	N
We have to shut them down...	N
...aced those guys that tried to kill us!	N
You're not a tipsomaniac at your age?	M
Maybe we're at war with Norway?	M
I am the soul of discretion.	M
It's what you are that's being denied and denied and denied in this kind of life.	N
There never was, and there never will be, another like you.	M
What kind of mother can't stand her own son?	M
We'll tear your soul apart!	M
So I turn to her and sort of grandly say, "Well, this is me, Klutz, asking you, Goddess of Rock Climbing, to marry me.	N
That how you gonna stand?	N
When I was in China on the All-American Ping Pong team, I just loved playing ping-pong with my Flexolite ping pong paddle.	M
Even in hell I get no respect.	M
The guide book was written by a bunch of lazy good-for-nothing Indian beggars!	M
Even entertaining the possibility of this for a minute has been exciting.	N
We ain't gonna bring Nike to their knees with some regional camel ad --	N
Well, to tell you the truth, I thought it would be worse.	M
A person's body is his temple.	M
You are a savage creature John Spartan, and I wish for you to leave my domicile now!	M
Everybody take your seatsl Col.Landa, Lt.Aldo, and Bridget are still together.	N
What is the point of living in L.A. if you're not in the movie business?	M
Life was sweet... For a minute.	M
Me and him's made friends.	N
Well, I think we should start searching for your son.	N
It's not you I don't trust.	N
I can't get much wetter.	N
We're standing at the airport saying goodbye and she asks me to stay.	N
You are hanging on by a very thin thread and I dig that about you!	M
All I ever wanted was a single thing worth fighting for.	M
If your memory was as long as your dick, you'd be in good shape.	M
Well, let's not drag the constitution into this.	M
Fight on, fight on, dear old Muncie/Fight on, hoist the gold and blue/You'll be tattered, torn, and hurtin'/Once the Munce is done with you/Go... Eagles!	M
You'll have to be faster than Walt Flanagan's Dog to outrun the warrior gorillas, who hunt humans for sport, profit, and the occasional inter- species blow-job.	N
We know all that we need to know --	N
Yeah, turn it up!	N
There is no place for excuses when you are the LEADER!	M
Ask Bianca who drove her home	N
OK, last one to kill a bad guy buys the beer.	M
You throw money around like it was money.	M
There appears to be a contusion under the ring finger of her left hand.	N
You don't wanna talk, tell me to fuck off...	N
It's the charming street urchin's face.	N
Now all we need... is skin.	M
Louis, I think this is the beginning of a beautiful friendship.	M
Which is why I'm not looking forward to jumping in after you.	N
I feel like an idiot fainting in a stranger's office.	M
So help me I mean it!	N
What's wrong with being a large mammal?	M
No fire, I beg you.	N
Ah -- now we've got them!	N
I just cannot believe any of this voodoo bullshit!	M
We have monitored a large explosion in your sector.	N
You gotta dollar -- You're a friend of mine!	N
Don't give me any of that intelligent life crap, just give me something I can blow up	M
What does he know about man alone?	M
I haven't been nice to you.	N
All you need is love.	M
Why don't you take my oil and I'll fucking pay you?	N
Some people I know, they're planning to rob The Golden Lion.	N
Just start with your name.	N
Issue a standing kill order on Jason Bourne, effective immediately.	M
This is Chicago as it exists today.	N
Your eyes can deceive you; don't trust them.	M
To avenge my father, I will turn you into killing machines.	N
Well, you know -- there's the prestige of the job title... and the benefits package is pretty good...	N
You always make that strange little funny laugh when you talk?	N
Has somebody come to town!	M
We do not negotiate with terrorists!	M
I never did give you that--	N
Morgan, the guy from 23, right?	N
I'm tired and emotional.	M
After Lewton, you should've been next.	N
Because I won't be the accomplice of your sick ego - and the way it's crippled Susie...?	N
I despise a floggin' rooster.	M
And I felt peace...even though there was war around me.	N
Well, he didn't say in so many words that ever since you started with that house you haven't turned in a decent piece of copy, but --	N
After I get my foot out of my mouth, we'll really be cooking, and then I can --	N
Yes, the Justice, that's right.	N
That's just the sort of thing my father and I discussed.	N
My enemy's enemy is a friend.	M
Nobody's looking for a puppeteer in today's wintry economic climate.	M
As you observed, a primitive Culture.	N
I want a home and children and peace.	N
When it got cold, I decided to go to Paris and see what the real artists were doing.	N
I'm feeling too good to fight with you, but that isn't what I said - I said you snoop.	N
Is it safe to say that the person who inflicted this wound intended to kill?	M
We each owe a death - there are no exceptions - but, oh God, sometimes the Green Mile seems so long.	M
Have you ever tried to pick up your teeth with broken fingers?	M
I'll tell you the greatest regret of my life: I let my love go.	M
Facing your fear doesn't always conquer it.	M
The whole time we were calling it a him, when in fact it was a her.	N
Times being what they were, I accepted the job, -- retaining my balloon against the advent of a quick get-away.	N
We called him Mother Superior on account of the length of his habit.	M
I'm going to take the blame for it, I decided.	N
A shovel just makes too goddamned much racket.	M
Mom, Mr. Stubbins is a nimrod!	N
If my answers frighten you then you should cease asking scary questions.	M
Starla, get the hell out of here!	N
If your husband is awake, say you couldn't sleep and went out for some air.	N
Well, this looks like the end of a terrible friendship.	M
I'm getting a little dizzy, I can feel my heart pumping --	N
Gentlemen upstage; ladies downstage... Are you a lady Mr. Kent?	M
Ever seen one of these before?	N
How are my boys, Bill?	N
The guy's been in town two days, and already he thinks he's David O. Fucking Selznick.	M
...remarkable that his 'Faith Factory' is being financed by an entire nation's indigestion.	N
Nothing that a bottle of Jack and a straight razor won't fix.	M
Sydney, seldom does a day go by that I'm not burned in effigy.	N
I don't know about you, Miss Kitty, but I feel so much yummier.	M
Wow, that is one ugly dude.	M
What's all that wood?	N
If he could've that's what he would have said.	N
Too much to drink, Dr. Jones?	M
Rose is displeased... what to do?	M
You tell *Her Majesty* that if her husband were here he'd tell her to get out of the house and get some air into her lungs.	M
These guys are about as much fun as a tax audit.	M
He made it to the road and got hit by a Saracen.	N
Your gun is digging into my hip.	M
Wish I could, Gordy.	N
There is no God, but I hope someone watches over you.	M
Why are there people like Frank?	M
When I wake up, if it's still there, I'll know I have a partner.	N
Hey Luke Skywalker, use the force.	M
I don't think prison's so bad you don't want to remember it...	N
...Well, they've got your throat pretty well slit.	N
All combat takes place at night, in the rain, and at the junction of four map segments.	M
I think she was a passenger on our last voyage.	N
I don't want to lose my virginity to a piece of fruit.	M
You mean like, strip strip?	N
There's a glitch in my swing.	N
That's because you keep reminding me.	N
Several transmissions were beamed to this ship by Rebel spies.	N
Tell me, because it's been a month, and she's about to take another job in San Diego.	N
We have come to visit you in peace and with goodwill.	M
My professional opinion is that you've managed to piss off the wrong bunch of farm boys this time.	M
Where I come from there is no T.P.	N
Bring a James Bond for me and my boy Mikey, and if you tell the bartender to go easy on the water... ...this Kennedy has your name on it.	N
That's one of the good things about Paris: lots of girls willing to take their clothes off.	M
Sometimes the shit comes down so heavy I feel like I should wear a hat.	M
And even governments don't go to war with him.	N
Actually, you can give all the credit for Hell to my first wife; she was the inspiration.	N
It was that night I discovered that most things you consider evil or wicked are simply lonely, and lacking in the social niceties.	M
Raphael, there are better ways to use your skills in ninjitsu.	N
I'm going to punch out your ugly lights, whoever you are!	M
I wouldn't give you a gun if it were World War 3.	M
He won't let them go!	M
Please don't give him any more acid.	M
You're right on the money, Julie.	N
This one time, at band camp, I stuck a flute in my pussy.	M
Who is that guy in the Rec Room?	N
It's been a pleasure chatting with a fellow cinema lover.	M
Look, you gave me some work over the last year.	N
I didn't mean to call you a meat loaf, Jack!	M
I left them a note telling them not to show their faces t- tonight.	N
Think before you drink before you drive me mad.	M
Now let me ask you a question: Would an imbecile come up with this?	M
I believe the mind is the best weapon.	N
Let us have pirates, clowns, and a happy ending, or we shall send you back to Stratford to your wife!	M
Your shift is over.	N
In the dream, she was standing in a room.	N
And we were dressed from head to toe in love... the only label that never goes out of style.	M
Peace and quiet is for libraries!	M
...You don't happen to remember the plan I outlined to you the day I set fire to your off -- uh, the day I was promoted?	N
What with all the attention the newspapers and television has been giving you, you'd think you were the Pope or something.	M
I think I only have a few days left... before they catch me.	N
...that your ransom video already has 47,000 hits on YouTube.	M
It's all memorabilia, but incidental and not integral, if you know what I mean.	M
Why does God need a starship?	M
Now, look, I want you to drive me around the corner and wait for me.	N
Sydney, Congress doesn't take this long.	M
Shut of ze power Cartman, zis is very important Cartman.	M
would you page my daughter Brigitte please?	N
How was work, mommy?	N
How did your uneducated kind ever take Jerusalem?	M
Then maybe this isn't what he wants, but this what he was hoping for.	N
I looked for you in my closet tonight.	M
He put his disease in me.	M
Lenny, I've always considered you the Dutch Elm disease in my family tree.	M
We're not here to solve the case of the missing scumbag, we're here to nail Costello.	M
Great, because I haven't quite bankrupted us yet.	N
I'll be leaving in ten minutes.	N
Perhaps your kettles are stained with rust.	N
...Days of watching my children sleep away the morning...And taking care of my baby like it was the most important thing I had to do...	N
Your friend there just untied the water beggar.	N
All I'm saying is they've got people who handle these things, David.	N
When I was your age, there was only one girl who talked like that in the whole neighborhood.	N
Oh, why don't you go home?	N
I think that kids get bored and have intercourse.	M
Every man dies, not every man really lives.	M
But I think once you quit hearing "sir" and "ma'am," the rest is soon to foller.	M
Let's see what happens when we take away the puppy.	M
George Clews is in town.	N
I could send five hundred men against that thing and they'd all come back in body bags.	N
What was Iris doing riding around with Jeriko wearing a wire?	N
And even if you were on target, a bullet might not penetrate his hide.	N
That was pretty cold, dude.	N
If you open that trunk, they go inside.	M
It was asubject not to be spoken of, Captain.	N
Ask for me tomorrow, and you shall find me a grave man.	M
You must be the 'Red Dragon'!	M
Jesus Christ, what happened?	M
Where I come from we think of this as Eden.	N
Godfather has more eyes than a pineapple!	M
You didn't expect me to come down in my bathrobe, did you?	M
You know -- I think sometimes you say things that mean something other than what you're actually saying.	N
We're careful we'll get through the winter now.	N
I suppose you know, Bob, if I ever see you again I'm just going to start shooting and figure it was self-defense.	M
Doctor, would an ape make a human doll that TALKS?	M
Before we let you leave, your commander must cross that field, present himself before this army, put his head between his legs, and kiss his own arse.	M
I think I'll miss you most of all.	M
You should make sure you do the exact opposite of everything I do so you don't end up like me...	N
Anybody touches me, and we go!	M
"Jim," I says, "You are a liar and a horse thief.	N
One tires of being executed.	M
I'm fireproof, you're not.	M
The door from the patio, in back.	N
Madam, you are a cock-eyed liar!	M
Supportive letters from prison while I'm being kicked out of our home?	N
What in god's name was going through your mind, son?	N
Billy wants to change, too, Clarice.	N
Reverse Darwinism - survival of the most idiotic.	M
Up and down, up and down, until he squashed her like a bug.	N
Which means I have to go a lot of places to pay my debts and borrow money to keep it going....	N
One thing's for sure, we're all gonna be a lot thinner.	M
Tell me how it came to be that I am this... thing...	N
He doesn't give a shit about anyone.	N
Finger's gonna kill me.	M
Why do millions of people have to die for this...Crime of  the Century?	N
You can't just stay in the U.S. as long as you want, pal.	N
I asked my girlfriend to marry me and she asked me to move out.	M
Now start practicing and don't make me come back here!	N
An antidote eliminating misery and sorrow.	N
I'll shoot Mommy if you tell.	M
Is a relationship saying his name fifty times more a day than my own?	M
We can stay up late, swapping manly stories, and in the morning, I'm making waffles!	M
So, do you want my signed confession now, or after coffee?	M
You picked the wrong day not to use the ATM.	M
Did you see it coming when she sat us down here?	N
You really have no clue how beautiful you are, do you?	M
The last time I had a pap smear, the guy needed leather gloves and an oyster shucker.	M
You have the bridge... Mr. Troi.	M
Now how could somebody get to it without you knowing?	N
I wonder how many steaks I could make out of you?	M
I don't want FOP Damn it, I'm a Dapper Dan Man!	M
Well what are you waiting for, bitch?	N
Hey Walters, you and Johnson come here a second.	N
If there's a bright center to the universe, you're on the planet that it's farthest from.	M
I'll never forget this night as long as I live, and I'll never forget you for making it possible.	M
I understand if you don't, but I hope that you do.	M
If I were to employ a wet rag would I have to pay it as much as I pay you?	M
We don't want another Pearl Street Bridge, do we?	N
Forget all the bullshit from before -- I don't even remember how it started.	N
Be careful in that big City, Clark.	N
This is English courage.	M
I'd like to spell it out for you... only I can't spell!	M
...wondering if I could come down to Savannah to see her, and that's what I'm doing here.	N
Ben, if you mixed drinks that way you mixed metaphors, you'd be out of a job...	M
I just bet my balls and shook on it.	M
Spat on the floor as I walked by.	N
You'd have to have a lot of tape for my story.	N
We are currently obtaining the...ignition sticks.	N
Michael, why are the drapes open?	M
That's why he came to me right?	N
I'm Bruce Nolan with Eyewitness Nose... Eyewitness Nose... that's right!	M
But today, again, if I heard you correctly, you now say they do not exist.	N
Years of Academy training wasted.	M
Greatness courts failure.	M
